Iteration	Time	TimestepsSoFar	TimestepsThisBatch	fps	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd
24	2.1794454216957093	121481	5044	995.2961344896784	-47.94187	40.762154	18.917904	-210.10472	152.84848484848484	40.71044926701863
25	2.2680991927782697	126637	5156	969.3616150427305	-50.31021	53.166832	34.95552	-215.335	151.64705882352942	47.30680982750119
26	2.361974771817525	131792	5155	915.2680516392218	-48.331806	46.549255	20.842834	-156.81688	171.83333333333334	52.27114139008466
27	2.4622946778933206	136854	5062	841.0192388264104	-42.39211	46.091827	29.012676	-189.18585	187.4814814814815	64.27854337604387
28	2.5592406670252483	141972	5118	879.9076133497883	-40.768555	61.894768	53.88488	-255.64311	182.78571428571428	49.282970938142476
29	2.709243643283844	147036	5064	562.6708700705994	-63.89067	89.883446	35.15481	-322.21155	241.14285714285714	151.6309070499452
30	2.917756736278534	152056	5020	401.28263274446965	-45.596504	59.87045	44.010235	-199.4255	278.8888888888889	230.98385919772952
31	3.078574291865031	157160	5104	528.98282622357	-52.720287	52.124214	25.253605	-155.50066	255.2	207.55013852079207
32	3.3492342392603556	162751	5591	344.2892800285646	-95.57531	69.81136	-13.733177	-287.5597	430.0769230769231	271.5826723651457
33	3.574557407697042	167798	5047	373.32560500719177	-31.403072	53.33042	38.63832	-175.61073	336.46666666666664	302.60003671880514
34	3.915698250134786	173499	5701	278.5297420322951	-35.356667	53.49772	41.349464	-135.21065	570.1	372.8011400197162
35	4.193815088272094	179289	5790	346.98225504073287	-102.32281	125.09704	41.134792	-352.2461	482.5	290.8646592489366
36	4.507841030756633	184468	5179	274.8752549144218	-122.61313	87.87472	7.05822	-250.95416	647.375	357.12495624780973
37	4.837141537666321	189796	5328	269.6661767993453	-89.730095	42.591755	-35.272964	-182.73735	761.1428571428571	338.42172700067954
38	5.130137856801351	195124	5328	303.0798984721579	-39.586628	79.14022	62.472622	-249.11797	444.0	358.6792903602511
39	5.446567372481028	200620	5496	289.4836422347109	-53.06184	79.89202	42.972504	-213.38179	687.0	374.31804658605495
40	5.763463815053304	206246	5626	295.89451773628195	2.5383172	24.340569	46.20588	-32.764297	432.7692307692308	380.5565062351055
41	6.644011720021566	211276	5030	95.2063359320889	-1.0186336	30.767897	49.87011	-62.026836	503.0	410.1958069020209
42	6.93462340037028	216406	5130	294.21185965022056	-14.376289	65.56785	47.155834	-168.10104	427.5	365.7721285171958
43	7.328449841340383	221924	5518	233.5240096319675	0.84864	23.497707	27.723259	-38.797737	613.1111111111111	432.78027384817204
44	7.669077559312185	227442	5518	269.9951783161955	-39.381042	81.97607	38.559303	-220.06067	551.8	375.8054815991912
45	8.096227153142292	232942	5500	214.60295994799145	22.772411	23.35814	60.834137	-9.129923	687.5	403.4556976918284
46	8.409587899843851	238113	5171	275.034570052743	-0.6419477	38.904453	51.528267	-74.23025	470.09090909090907	404.22101392576513
47	8.76938456694285	243453	5340	247.36621110626032	-9.64462	56.22866	49.051323	-158.72644	534.0	396.8400181433319
48	9.156737355391185	248961	5508	236.99571282219796	3.2501755	31.93847	46.983162	-49.55684	688.5	402.4251483195353
49	9.516501959164938	254315	5354	248.03616975875792	10.392145	33.330902	61.97795	-44.27378	764.8571428571429	372.03357320521053
50	9.906327720483144	259496	5181	221.51177516915018	-1.5601736	28.8436	40.72664	-45.333313	863.5	305.2232789287213
51	10.326341855525971	265496	6000	238.09662076883683	-9.739587	20.250309	27.014797	-31.717003	1000.0	0.0
52	10.764558418591816	271496	6000	228.19985615854748	-34.469803	44.066788	32.148346	-108.407295	1000.0	0.0
53	11.207855979601542	277496	6000	225.5862147446802	-37.185635	36.612064	26.35825	-98.33425	1000.0	0.0
54	11.668883486588795	283451	5955	215.28186297293584	-68.47739	60.05412	-13.23558	-193.95984	992.5	16.77050983124842
55	12.113790373007456	289451	6000	224.76832026010214	-43.92129	35.6299	-0.7326584	-107.95107	1000.0	0.0
56	12.558392854531606	295291	5840	218.93125944483634	-69.64329	121.64772	22.733292	-334.9167	973.3333333333334	59.6284793999944
57	13.040688649813335	301291	6000	207.34343302684476	-22.158918	27.451452	29.319138	-60.992874	1000.0	0.0
58	13.568187455336252	307291	6000	189.57588543522039	-26.609184	16.229494	-2.1810913	-46.29612	1000.0	0.0
59	14.063195590178172	313291	6000	202.0193324525263	-10.180533	25.992615	16.253288	-39.70569	1000.0	0.0
60	14.560385990142823	319291	6000	201.1319140068498	-8.764942	40.939896	64.72682	-70.64911	1000.0	0.0
61	15.526169649759929	324662	5371	92.6886135695701	-28.322363	34.018566	19.711586	-69.24173	895.1666666666666	234.41445964122795
62	15.994430164496103	329841	5179	184.3366210004929	-12.0367	29.99938	35.353207	-41.813347	863.1666666666666	305.9686349212212
63	16.490345434347788	334964	5123	172.1747796875706	1.9276663	54.041386	63.470993	-102.37567	853.8333333333334	326.8386027112192
64	16.907527498404185	340126	5162	206.22695023963374	29.826166	28.758392	62.80162	-22.608887	860.3333333333334	312.3041608574706
65	17.30390867392222	345543	5417	227.772606024453	33.38416	18.853949	61.099014	0.13985443	386.92857142857144	388.0433452014118
66	17.587589796384176	351003	5460	320.78768688738	35.555542	15.193178	59.477272	-7.0263824	248.1818181818182	298.96117661657496
67	17.73086150884628	356110	5107	594.110957127722	34.95622	21.403881	69.76282	-10.93869	154.75757575757575	150.2521174767406
68	18.051018583774567	361916	5806	302.25309953623906	21.53062	16.21949	43.806847	-7.4816895	322.55555555555554	362.27341151588536
69	18.451417501767477	366986	5070	211.04257454236276	11.908595	32.850315	73.763306	-38.341087	422.5	408.47245929193315
70	18.828793545564015	372069	5083	224.49454650340377	20.779833	25.182112	68.43359	-13.836979	423.5833333333333	407.70035122487803
71	19.293122986952465	377657	5588	200.5785337124183	29.773613	23.759623	77.445404	-1.692812	620.8888888888889	423.904980035344
72	19.689003841082254	383599	5942	250.1719039651957	15.345856	31.117535	78.46227	-27.34086	330.1111111111111	358.1811907849137
73	19.860556546847025	388644	5045	490.1431422509242	-0.8158308	36.621326	56.877674	-86.369965	157.65625	151.78162960627844
74	20.11371425787608	394320	5676	373.6889559451316	-10.02076	41.89455	62.897472	-102.510086	246.7826086956522	250.92592992004268
75	20.44383990764618	400245	5925	299.1325472517759	-5.6570024	33.527237	56.04345	-45.917103	329.1666666666667	358.8070125042461
76	20.811491072177887	405947	5702	258.4918925139276	-28.564959	54.94015	66.88946	-144.27989	438.61538461538464	379.24733931657084
77	21.23698398669561	411529	5582	218.651431517231	-8.781921	36.913567	66.14193	-66.02179	697.75	390.4013159557739
78	21.701196185747783	416940	5411	194.27350791320694	-42.777103	53.76651	9.040161	-156.19472	901.8333333333334	219.50733979122936
79	22.070438607533774	422068	5128	231.46779448594717	-70.53964	60.03182	15.889885	-160.75964	854.6666666666666	224.8663800769001
80	22.442714953422545	427171	5103	228.46189534024597	-125.984856	236.46132	43.88241	-635.4744	850.5	216.10780488759156
81	23.416735557715096	433171	6000	102.66773276602494	-7.808574	34.213867	24.5919	-60.032196	1000.0	0.0
82	23.987147625287374	439171	6000	175.3132696437677	-6.718426	20.929388	11.921211	-51.05893	1000.0	0.0
83	24.434742577870686	444649	5478	203.98115312788406	-18.723043	29.268263	38.001194	-61.285393	913.0	194.5379140424817
84	24.937191486358643	450593	5944	197.1693107840068	-26.307447	53.870586	7.980095	-145.46262	990.6666666666666	20.86996778999804
85	25.440626883506773	456593	6000	198.63753870345246	-2.2983005	47.903507	53.623962	-81.55928	1000.0	0.0
86	25.954977281888326	462593	6000	194.42280162929703	18.651154	21.895103	53.99037	-17.160522	1000.0	0.0
87	26.421974790096282	468593	6000	214.1366616696558	28.608543	26.702696	49.293297	-20.087624	1000.0	0.0
88	26.830608999729158	474303	5710	232.89212460330043	43.416634	41.72968	111.8514	-24.451988	713.75	369.57500930122427
89	27.283159840106965	480303	6000	220.97176309532907	82.17541	22.765604	117.9444	44.99639	1000.0	0.0
90	27.647056980927786	486171	5868	268.7617367789597	67.99916	47.187286	121.53099	-17.454454	652.0	389.3404679711576
91	27.961671952406565	492153	5982	316.89922811476185	41.346928	39.583527	157.51288	-6.300438	427.2857142857143	362.5070301922096
92	28.18558706442515	497155	5002	372.34094269257486	51.910236	58.285744	164.15933	-18.074299	357.2857142857143	336.0574841497526
93	28.406556280454	502477	5322	401.42178308129326	44.82138	55.91018	163.27501	-21.82586	332.625	321.06363757828444
94	28.578214069207508	508070	5593	543.0564227214859	25.538746	46.59989	180.51578	-44.676292	223.72	229.51052612026317
95	28.77891798019409	513468	5398	448.26969549873996	33.79467	55.810013	165.92163	-38.541096	269.9	307.0602383897987
96	28.983707253138224	518690	5222	425.0018552865616	38.812977	38.027966	156.9133	1.6774254	274.8421052631579	314.624799631142
97	29.163967911402384	523791	5101	471.66281753169966	31.932104	47.13384	158.38745	-37.19545	221.7826086956522	240.71360513594266
98	29.37428427139918	529160	5369	425.48117982469756	50.427845	47.593502	164.86937	-0.43899155	282.57894736842104	311.238665536928
99	29.581478440761565	534560	5400	434.3850463895611	42.848793	55.447994	173.99695	-16.33088	300.0	313.6080356113344
100	29.774342409769694	539777	5217	450.85002317742965	45.923664	62.83184	182.74654	-28.156487	326.0625	324.29663672901387
